title,description,genre,published_date,authors,processed_description
brother odd,loop me in odd onethe words spoken in the deep of night by a sleeping child chill the young man watching over her for this was a favorite phrase of stormy llewellyn his lost love and stormy is dead gone forever from this world in the haunted halls of the isolated monastery where he had sought peace odd thomas is stalking spirits of an infinitely darker nature through twonew york timesbestselling novels odd thomas has established himself as one of the most beloved and unique fictional heroes of our time now wielding all the power and magic of a master storyteller at the pinnacle of his craft dean koontz follows odd into a singular new world where he hopes to make a fresh beginningbut where he will meet an adversary as old and inexorable as time itself st bartholomews abbey sits in majestic solitude amid the wild peaks of californias high sierra a haven for children otherwise abandoned and a sanctuary for those seeking insight odd thomas has come here to learn to live fully again and among the eccentric monks their other guests and the nuns and young students of the attached convent school he has begun to find his way the silent spirits of the dead who visited him in his earlier life are mercifully absent save for the bellringing brother constantine and odds steady companion the king of rock n roll but trouble has a way of finding odd thomas and it slinks back onto his path in the form of the sinister bodachs he has met previously the black shades who herald death and disaster and who come late one december night to hover above the abbeys most precious charges for odd is about to face an enemy who eclipses any he has yet encountered as he embarks on a journey of mystery wonder and sheer suspense that surpasses all that has come before from the hardcover edition,thriller,2007.0,dean ray koontz,loop odd onethe word spoken deep night sleeping child chill young man watching favorite phrase stormy llewellyn lost love stormy dead gone forever world haunted hall isolated monastery sought peace odd thomas stalking spirit infinitely darker nature twonew york timesbestselling novel odd thomas established one beloved unique fictional hero time wielding power magic master storyteller pinnacle craft dean koontz follows odd singular new world hope make fresh beginningbut meet adversary old inexorable time st bartholomews abbey sits majestic solitude amid wild peak california high sierra child otherwise abandoned sanctuary seeking insight odd thomas come learn live fully among eccentric monk guest nun young student attached convent school begun find way silent spirit dead visited earlier life mercifully absent save bellringing brother constantine odds steady companion king rock n roll trouble way finding odd thomas slinks back onto path form sinister bodachs met previously black shade herald death disaster come late one december night hover abbey precious charge odd face enemy eclipse yet encountered embarks journey mystery wonder sheer suspense surpasses come hardcover edition
the dead zone,a supernatural thriller that plunges the reader into the fate awaiting all mankind  the dead zone copyright  libri gmbh all rights reserved,thriller,1979.0,stephen king,supernatural thriller plunge reader fate awaiting mankind dead zone copyright libri gmbh right reserved
artifact,the discovery of four stones of nonearthly origin triggers a deadly race to find the final piece and complete the mysterious artifact,thriller,2003.0,kevin j anderson janet berliner matthew costello,discovery four stone nonearthly origin trigger deadly race find final piece complete mysterious artifact
the harbinger,an anonymous man has received nine seals from the prophet with each seal containing mysterious sayings and prophecies from the book of isaiah about americas recent past and possible future destruction,thriller,2011.0,jonathan cahn,anonymous man received nine seal prophet seal containing mysterious saying prophecy book isaiah america recent past possible future destruction
the visitor,sergeant amy callan and lieutenant caroline cook have a lot in common both were army highflyers both were acquainted with jack reacher both were forced to resign from the service now theyre both dead both were found in their own home naked in a bath full of paint both apparent victims of an army man a loner a smart guy with a score to settle a ruthless vigilante a man just like jack reachercover,thriller,2001.0,lee child,sergeant amy callan lieutenant caroline cook lot common army highflyer acquainted jack reacher forced resign service theyre dead found home naked bath full paint apparent victim army man loner smart guy score settle ruthless vigilante man like jack reachercover
immoral,in a moral world murder is the ultimate crime a killer pays the ultimate price and the victim remains buried unless everyone is immoral,thriller,2005.0,brian freeman,moral world murder ultimate crime killer pay ultimate price victim remains buried unless everyone immoral
full tilt,from the author of downsiders comes the story of two boys thrust into the world of a bizarre phantom carnivaland their souls are the price of admission a surreal scary fantasybooklist,thriller,2004.0,neal shusterman,author downsiders come story two boy thrust world bizarre phantom carnivaland soul price admission surreal scary fantasybooklist
cimarron rose,lucas smothers nineteen and from the wrong end of town has been arrested for the rape and murder of a local girl his lawyer former texas ranger billy bob holland is convinced of lucass innocencebut proving it means unearthing the truth from the seething mass of deceit and corruption that spreads like wildfire in a gossipy small town where everybody knows everybody elses businessamazoncom,thriller,2014.0,james lee burke,lucas smother nineteen wrong end town arrested rape murder local girl lawyer former texas ranger billy bob holland convinced lucas innocencebut proving mean unearthing truth seething mass deceit corruption spread like wildfire gossipy small town everybody know everybody elses businessamazoncom
the apostle,when a media titans daughter is kidnapped in afghanistan and offered in exchange for the freedom of a top al qaeda operative navy seal turned covert homeland security operative scot harvath undertakes a dangerous mission to free the terrorist from a kabul prison only to discover that things are not what they seem,thriller,2009.0,brad thor,medium titan daughter kidnapped afghanistan offered exchange freedom top al qaeda operative navy seal turned covert homeland security operative scot harvath undertakes dangerous mission free terrorist kabul prison discover thing seem
the servants of twilight,christine scavellos life turns into a nightmare when her sixyearold son becomes a target for a group of religious fanatics who believe he is the antichrist and will stop at nothing to kill him reissue,thriller,1984.0,dean ray koontz,christine scavellos life turn nightmare sixyearold son becomes target group religious fanatic believe antichrist stop nothing kill reissue
black creek crossing,a new york times bestselling authorthe dark history and dire secrets of a peaceful small town are summoned from the shadows of the past unholy forces are stirred from long slumber to monstrous new life and two young misfits discover the chilling art of turning persecution into retribution with these eerie ingredients bestselling master john saul once again works his unique brand of sinister magic to conjure an unforgettable tale of unspeakable terror,thriller,2004.0,john saul,new york time bestselling authorthe dark history dire secret peaceful small town summoned shadow past unholy force stirred long slumber monstrous new life two young misfit discover chilling art turning persecution retribution eerie ingredient bestselling master john saul work unique brand sinister magic conjure unforgettable tale unspeakable terror
four blind mice,alex cross is plunged into a case where military codes of honor conceal dark currents of revenge and ambition and the men controlling the moves have the best weapons and training the world can offer,thriller,2002.0,james patterson,alex cross plunged case military code honor conceal dark current revenge ambition men controlling move best weapon training world offer
pines,federal agent ethan burke encounters more than he bargains for during an investigation into missing agents when he awakens from a terrible accident and discovers that not only is his identification gone but the behavior of the townspeople seems off,thriller,2012.0,blake crouch,federal agent ethan burke encounter bargain investigation missing agent awakens terrible accident discovers identification gone behavior townspeople seems
the phantom of manhattan,a stunning sequel to phantom of the opera it is 1906 and erik the creature with the hideous face but poetic heart has escaped to america he has heard that his belovednow an international opera starhas a son and is determined to learn the truth,thriller,2000.0,frederick forsyth patrick obrian,stunning sequel phantom opera 1906 erik creature hideous face poetic heart escaped america heard belovednow international opera starhas son determined learn truth
the da vinci code,robert langdon harvard professor of symbology receives an urgent latenight call while in paris the curator of the louvre has been murdered alongside the body is a series of baffling ciphers langdon and a gifted french cryptologist sophie neveu are stunned to find a trail that leads to the to the works of da vinci  and further the curator part of a secret society named the priory of sion may have sacrificed his life to keep secret the location of a vastly important religious relic hidden for centuries it appears that the clandestine vaticansanctioned catholic sect opus dei has now made its move unless landon and neveu can decipher the labyrinthine code and quickly assemble the pieces of the puzzle the priorys secret  and a stunning historical truth  will be lost forever,thriller,2003.0,dan brown,robert langdon harvard professor symbology receives urgent latenight call paris curator louvre murdered alongside body series baffling cipher langdon gifted french cryptologist sophie neveu stunned find trail lead work da vinci curator part secret society named priory sion may sacrificed life keep secret location vastly important religious relic hidden century appears clandestine vaticansanctioned catholic sect opus dei made move unless landon neveu decipher labyrinthine code quickly assemble piece puzzle priory secret stunning historical truth lost forever
private eyes,psychologistdetective dr alex enlists the keep of detective milo sturgis to uncover the disappearance of an emotionally crippled woman in the old money section of los angeles,thriller,2003.0,jonathan kellerman,psychologistdetective dr alex enlists keep detective milo sturgis uncover disappearance emotionally crippled woman old money section los angeles
a simple plan,two brothers and their friend stumble upon the wreakage of a planethe pilot is dead and his duffle bag contains four million dollars in cash,thriller,2007.0,scott smith,two brother friend stumble upon wreakage planethe pilot dead duffle bag contains four million dollar cash
a case of need,a case of need is michael crichtons awardwinning debut novel written shortly after he completed his medical internship set against the everbuilding pressure and pace of a large boston medical center the tensions flareand explodewhen a surgical operation tragically ends in death raising countless questions was it accidental malpractice a violation of the hippocratic oath or coldblooded murder,thriller,1994.0,michael crichton jeffrey hudson,case need michael crichton awardwinning debut novel written shortly completed medical internship set everbuilding pressure pace large boston medical center tension flareand explodewhen surgical operation tragically end death raising countless question accidental malpractice violation hippocratic oath coldblooded murder
mortal fear,internist jason howard believes that eminent geneticist dr alvin hayes was murdered and that the key to his death lies hidden in the boston health care clinics molecular genetics lab,thriller,1989.0,robin cook,internist jason howard belief eminent geneticist dr alvin hayes murdered key death lie hidden boston health care clinic molecular genetics lab
path of the assassin,with actionpacked prose and deadon authenticity thor and his indomitable hero scot harvathfrom the lions of lucerneare back raising the stakes and taking on an anonymous terrorist bent on stoking a global holy war of apocalyptic proportions,thriller,2003.0,brad thor,actionpacked prose deadon authenticity thor indomitable hero scot harvathfrom lion lucerneare back raising stake taking anonymous terrorist bent stoking global holy war apocalyptic proportion
mercy,attorney theo buchanan must save the life of a gorgeous surgeon who once saved his,thriller,2001.0,julie garwood,attorney theo buchanan must save life gorgeous surgeon saved
the holcroft covenant,the fourth reich is waiting to be born the only man who can stop it is about to sign its birth certificate in 1945 the children of the third reich were secretly hidden all over the worldto be concealed until the 1970s when they would come of age then the most elaborate plans and 780 million in a swiss bank would be waiting there would even be an unsuspecting outsider to set the plan into action that outsider is noel holcroft the american son of a highranking nazi hes just been shown an amazing document the holcroft covenant if he signs it will be his own death warrant and a devastating threat to the security of the world,thriller,1978.0,robert ludlum,fourth reich waiting born man stop sign birth certificate 1945 child third reich secretly hidden worldto concealed 1970s would come age elaborate plan 780 million swiss bank would waiting would even unsuspecting outsider set plan action outsider noel holcroft american son highranking nazi he shown amazing document holcroft covenant sign death warrant devastating threat security world
tripwire,digging swimming pools by hand in key west former military policeman jack reacher is not pleased when costello a private detective starts asking questions about him when costello is found dead reacher knows that he is in serious trouble,thriller,2011.0,lee child,digging swimming pool hand key west former military policeman jack reacher pleased costello private detective start asking question costello found dead reacher know serious trouble
no one to trust,trained as a sniper elena didnt need anyone to survive but now she finds herself on the run from one dangerous man and turning for help to another,thriller,2002.0,iris johansen,trained sniper elena didnt need anyone survive find run one dangerous man turning help another
he will be my ruin,ka tucker makes her suspense debut with this sexy heart pounding story of a young woman determined to find justice after her best friends death,thriller,2016.0,ka tucker,ka tucker make suspense debut sexy heart pounding story young woman determined find justice best friend death
the testament,a suicidal billionaire a burntout washington litigator and a woman who has forsaken technology to work in the wilds of brazil are all brought together by an astounding mystery of the testament,thriller,1999.0,john grisham,suicidal billionaire burntout washington litigator woman forsaken technology work wild brazil brought together astounding mystery testament
the partner,they hired him they trusted him now they dont want justicethey want revenge for four years patrick had often wondered how it would feel if they caught him now he was terrorstricken practically naked and strapped down like an animal he knew the next few hours would be insufferable once he was a wellliked wellpaid young partner in a thriving mississippi law firm then patrick lanigan stole ninety million dollars from his own firmand ran for his life for four years he evaded men who were rich powerful and would stop at nothing to find him then inevitably on the edge of the brazilian jungle they finally tracked him down now patrick is coming home and in the mississippi city where it all began an extraordinary trial is about to begin as prosecutors circle like sharks as patricks lawyer prepares his defense as patricks lover prays for his deliverance and his former partners wait for their revenge another story is about to emerge because patrick lanigan the most reviled whitecollar criminal of his time knows something that no one else in the world knows he knows the truth,thriller,1998.0,john grisham,hired trusted dont want justicethey want revenge four year patrick often wondered would feel caught terrorstricken practically naked strapped like animal knew next hour would insufferable wellliked wellpaid young partner thriving mississippi law firm patrick lanigan stole ninety million dollar firmand ran life four year evaded men rich powerful would stop nothing find inevitably edge brazilian jungle finally tracked patrick coming home mississippi city began extraordinary trial begin prosecutor circle like shark patrick lawyer prepares defense patrick lover prays deliverance former partner wait revenge another story emerge patrick lanigan reviled whitecollar criminal time know something one else world know know truth
the confessor,in the wake of a munich writers assassination mossad agent gabriel allon and vatican priest pietro embark on dangerous journeys that reveal longburied secrets affecting the fates of millions of people,thriller,2003.0,daniel silva,wake munich writer assassination mossad agent gabriel allon vatican priest pietro embark dangerous journey reveal longburied secret affecting fate million people
salems lot,stephen kings second novelsalems lot is the story of a mundane town under siege from the forces of darkness considered one of the most terrifying vampire novels ever written it cunningly probes the shadows of the human heart  and the insular evils of smalltown america,thriller,1994.0,stephen king,stephen king second novelsalems lot story mundane town siege force darkness considered one terrifying vampire novel ever written cunningly probe shadow human heart insular evil smalltown america
the cobra event,the cobra eventis the story of a secret counterterror operation it is set in motion one spring morning in new york city when a seventeenyearold student wakes up feeling vaguely ill she seems to be coming down with a cold hours later she is having violent seizures blood is pouring out of her nose and she has begun a hideous process of selfcannibalization soon other gruesome deaths of a similar nature have been discovered and the centers for disease control in atlanta sends a forensic pathologist an expert in epidemiology to investigate what she finds precipitates a federal crisis the details of this story are fictional but they are based on a scrupulously thorough inquiry into the history of biological weapons and their use by civilian and military terrorists the creation of advanced biological weapons using methods of genetic engineering and biotechnology is sometimes known as black biology richard preston writes the extent to which the products of black biology are available nearly everywhere in the world is shocking prestons sources for his story include members of the fbi and the united states military public health officials intelligence officers in foreign governments and scientists who have been involved in the development and testing of strategic bioweapons the stories of what they have seen and what they expect to happen and how they plan to deal with it are chilling the cobra eventis not science fiction it is a dramatic heartstopping account of a very real threat told with the skill and authority that made richard prestonsthe hot zonean internationally acclaimed bestseller,thriller,1997.0,richard preston,cobra eventis story secret counterterror operation set motion one spring morning new york city seventeenyearold student wake feeling vaguely ill seems coming cold hour later violent seizure blood pouring nose begun hideous process selfcannibalization soon gruesome death similar nature discovered center disease control atlanta sends forensic pathologist expert epidemiology investigate find precipitate federal crisis detail story fictional based scrupulously thorough inquiry history biological weapon use civilian military terrorist creation advanced biological weapon using method genetic engineering biotechnology sometimes known black biology richard preston writes extent product black biology available nearly everywhere world shocking prestons source story include member fbi united state military public health official intelligence officer foreign government scientist involved development testing strategic bioweapon story seen expect happen plan deal chilling cobra eventis science fiction dramatic heartstopping account real threat told skill authority made richard prestonsthe hot zonean internationally acclaimed bestseller
the apprentice,although serial killer warren hoyt is behind bars a copycatatlarge continues his legacy of murders performed with twisted medical techniques,thriller,2002.0,tess gerritsen,although serial killer warren hoyt behind bar copycatatlarge continues legacy murder performed twisted medical technique
the whole truth,while the head of the worlds largest defense contractor conspires to gain even more riches by instigating a war an intelligence agent reluctantly travels to keep the world safe and a journalist receives a mysterious offer to interview the sole survivor,thriller,2008.0,david baldacci,head world largest defense contractor conspires gain even rich instigating war intelligence agent reluctantly travel keep world safe journalist receives mysterious offer interview sole survivor
the eleventh commandment,eleventh commandment jeffrey archer connor fitzgerald has an impressive resume military hero devoted family man servant of his countryas an assassin just as hes about to put his twentyeightyear career at the cia behind him he comes up against the most dangerous enemy hes ever faced his own boss helen dexter as director of the cia dexter has always been the one to hold the strings but when her status is threatened by a greater power her only hope for survival is to destroy fitzgerald meanwhile the country braces itself as tensions with a new russian leader reach the boiling pointand its up to fitzgerald to pull off his most daring mission yet to save the world even if that means risking everythingincluding his own lifein the process,thriller,1998.0,jeffrey archer,eleventh commandment jeffrey archer connor fitzgerald impressive resume military hero devoted family man servant countryas assassin he put twentyeightyear career cia behind come dangerous enemy he ever faced bos helen dexter director cia dexter always one hold string status threatened greater power hope survival destroy fitzgerald meanwhile country brace tension new russian leader reach boiling pointand fitzgerald pull daring mission yet save world even mean risking everythingincluding lifein process
the shadow of the wind,it is 1945 and barcelona is enduring the long aftermath of civil war when daniel semperes bookseller father decides his son is old enough to visit the secret cemetery of forgotten books there daniel must adopt a single book promising to care for it and keep it alive always his choice falls on the shadow of the wind bewitched he embarks on an epic quest to find the truth about julian carax the books mysterious author soon daniel is consumed by strange discoveries about love and obsession art and life and how they become entangled within the shadow world of books the shadow of the wind is a mesmerising love story and literary thriller which twists and turns and enthrals with its cast of vengeful souls threatening spectres and innocent hearts,thriller,2004.0,carlos ruiz zafón,1945 barcelona enduring long aftermath civil war daniel semperes bookseller father decides son old enough visit secret cemetery forgotten book daniel must adopt single book promising care keep alive always choice fall shadow wind bewitched embarks epic quest find truth julian carax book mysterious author soon daniel consumed strange discovery love obsession art life become entangled within shadow world book shadow wind mesmerising love story literary thriller twist turn enthrals cast vengeful soul threatening spectre innocent heart
lost city,when an enzyme capable of prolonging life is discovered deep beneath the north atlantic numa special assignments team leader kurt austin and his colleague joe zavala investigate a killer who is targeting the enzymes harvesters and researchers,thriller,2004.0,clive cussler paul kemprecos,enzyme capable prolonging life discovered deep beneath north atlantic numa special assignment team leader kurt austin colleague joe zavala investigate killer targeting enzyme harvester researcher
the waste lands,there are new evils new dangers to threaten rolands little band in the devastated city of lud and the surrounding wastelands as well as horrific confrontations with blaine the mono the piratical gasher and the frightening ticktock man,thriller,2003.0,stephen king,new evil new danger threaten rolands little band devastated city lud surrounding wasteland well horrific confrontation blaine mono piratical gasher frightening ticktock man
the st zita society,from threetime edgar awardwinning mystery writer ruth rendell comes a captivating and expertly plotted tale of residents and servants on one block of a posh london streetand the deadly ways their lives intertwine,thriller,2012.0,ruth rendell,threetime edgar awardwinning mystery writer ruth rendell come captivating expertly plotted tale resident servant one block posh london streetand deadly way life intertwine
daddys little girl,this novel is based around a young journalist who returns to her home town after hearing that the man who murdered her sister is being released from prison after 20 years she unearths some information on the killer now he plans to kill her as well,thriller,2003.0,mary higgins clark,novel based around young journalist return home town hearing man murdered sister released prison 20 year unearths information killer plan kill well
the darkest evening of the year,a fastpaced and emotionally devastating suspense novel from the bestselling author of velocitythe husband and the good guy,thriller,2008.0,dean r koontz,fastpaced emotionally devastating suspense novel bestselling author velocitythe husband good guy
catching fire,katniss everdeen continues to struggle to protect herself and her family from the capitol in this second novel from the bestselling hunger games trilogy,thriller,2009.0,suzanne collins,katniss everdeen continues struggle protect family capitol second novel bestselling hunger game trilogy
flowers in the attic,flowers in the attic is the dark terrifying tale of four innocent children who are locked away from the world by a selfish mother ties in to the film starring louise fletcher and victoria tenant that was released in october garden of shadows the exciting prequel will be released this month,thriller,1997.0,v c andrews,flower attic dark terrifying tale four innocent child locked away world selfish mother tie film starring louise fletcher victoria tenant released october garden shadow exciting prequel released month
hold tight,tia  mike baye never imagined theyd become the type of parents who spy on their kids but their 16yearold son adam has beenunusually distant lately  after the suicide of his classmate spencer hill they cant help but worry,thriller,2008.0,harlan coben,tia mike baye never imagined theyd become type parent spy kid 16yearold son adam beenunusually distant lately suicide classmate spencer hill cant help worry
the princess bride,william goldmans cult classic a story of pirates evil princes sorcerers and of course  true love,thriller,1999.0,william goldman,william goldman cult classic story pirate evil prince sorcerer course true love
little town lies,burned out from her social work career sally hopkins takes on an investigative job for her sheriff uncle in east texas a case involving a series of arsons and animal killings that suggest the work of a budding serial murderer,thriller,2005.0,anne strieber,burned social work career sally hopkins take investigative job sheriff uncle east texas case involving series arson animal killing suggest work budding serial murderer
devils bridge,the manhattan waterfront is one of new york citys most beautiful vistas boasting both the statue of liberty and the george washington bridge the worlds busiest traffic bridge assistant da alexandra cooper and detective mike chapman in the midst of their own growing relationship take on a case that forces them apart as a killers twisted plan draws ever closer to home,thriller,2016.0,linda a fairstein,manhattan waterfront one new york city beautiful vista boasting statue liberty george washington bridge world busiest traffic bridge assistant da alexandra cooper detective mike chapman midst growing relationship take case force apart killer twisted plan draw ever closer home
sheba,while helping a woman search for her missing husband the american archaeologist gavin kane discovers the legendary temple of sheba in southern arabia and finds the nazis are planning to turn it into hilters secret stronghold,thriller,1994.0,jack higgins,helping woman search missing husband american archaeologist gavin kane discovers legendary temple sheba southern arabia find nazi planning turn hilters secret stronghold
the gray man,hard fast and unflinchingexactly what a thriller should be lee child the first in the court gentry allaction thriller series from tom clancys cowriter mark greaney to those who lurk in the shadows hes known as the gray man he is a legend in the covert realm moving silently from job to job accomplishing the impossible and then fading away and he always hits his target but there are forces more lethal than gentry in the world forces like money and power and there are men who hold these as the only currency worth fighting for in their eyes gentry has just outlived his usefulness but court gentry is going to prove that for him theres no grey area between killing for a living and killing to stay alive  bourne for the new millenium new york times bestselling author james rollins a highoctane thriller that doesnt pause for more than a second for all of its 464 pagesfor readers looking for a thriller where the action comes fast and furious this is the ticket chicago suntimes take fictional spy jason bourne pump him up with red bull and meth shake vigorouslyand youve got the recipe for court gentry the memphis commercial appeal from the opening pages the bullets fly and the bodies pile up through the carnage gentry remains an intriguing protagonist with his own moral code booklist,thriller,2014.0,mark greaney,hard fast unflinchingexactly thriller lee child first court gentry allaction thriller series tom clancys cowriter mark greaney lurk shadow he known gray man legend covert realm moving silently job job accomplishing impossible fading away always hit target force lethal gentry world force like money power men hold currency worth fighting eye gentry outlived usefulness court gentry going prove there grey area killing living killing stay alive bourne new millenium new york time bestselling author james rollins highoctane thriller doesnt pause second 464 pagesfor reader looking thriller action come fast furious ticket chicago suntimes take fictional spy jason bourne pump red bull meth shake vigorouslyand youve got recipe court gentry memphis commercial appeal opening page bullet fly body pile carnage gentry remains intriguing protagonist moral code booklist
captain alatriste,wounded seventeenthcentury spanish soldier alatriste works as a swordsmanforhire in madrid but when his latest job takes an unexpectedly deadly turn he realizes he is in the employ of one of the spanish inquisitions most dangerous figures,thriller,2005.0,arturo pérezreverte,wounded seventeenthcentury spanish soldier alatriste work swordsmanforhire madrid latest job take unexpectedly deadly turn realizes employ one spanish inquisition dangerous figure
hour game,baldaccis 1 new york times bestseller brings back sean king and michelle maxwellthe unstoppable duo from split secondon the trails of two diabolical killers one of whom is copying the otherand stealing the credit,thriller,2005.0,david baldacci,baldaccis 1 new york time bestseller brings back sean king michelle maxwellthe unstoppable duo split secondon trail two diabolical killer one copying otherand stealing credit
harvest,mystery fiction detective and mystery stories another book in the series a mizzoli and isles thriller,thriller,2009.0,tess gerritsen,mystery fiction detective mystery story another book series mizzoli isle thriller
the jester,with the unstoppable pace and plot of his pageturning thrillers the jester is a breathtakingly romantic pulsepounding adventure set in the middle agesone that could only be conjured by the mind of international bestselling author patterson,thriller,2003.0,james patterson andrew gross,unstoppable pace plot pageturning thriller jester breathtakingly romantic pulsepounding adventure set middle agesone could conjured mind international bestselling author patterson
the big dark sky,a group of strangers bound by terrifying synchronicity becomes humankinds hope of survival in an exhilarating twistfilled novel by dean koontz the 1 new york times bestselling master of suspense as a girl joanna chase thrived on rustling willows ranch in montana until tragedy upended her life now thirtyfour and living in santa fe with only misty memories of the past she begins to receive pleasby phone through her tv in her dreams i am in a dark place jojo please come and help me heeding the disturbing appeals joanna is compelled to return to montana and to a strange childhood companion she had long forgotten she isnt the only one drawn to the montana farmstead people from all walks of life have converged at the remote ranch they are haunted on the run obsessed and seeking answers to the same omniscient danger joanna came to confront all the while on the outskirts of rustling willows a madman lurks with a vision to save the future mass murder is the only way to see his frightening manifesto come to pass through a bizarre twist of seemingly coincidental circumstances a band of strangers now find themselves under montanas big dark sky their lives entwined they face an encroaching horror unless they can defeat this threat it will spell the end for humanity,thriller,2022.0,dean koontz,group stranger bound terrifying synchronicity becomes humankind hope survival exhilarating twistfilled novel dean koontz 1 new york time bestselling master suspense girl joanna chase thrived rustling willow ranch montana tragedy upended life thirtyfour living santa fe misty memory past begin receive pleasby phone tv dream dark place jojo please come help heeding disturbing appeal joanna compelled return montana strange childhood companion long forgotten isnt one drawn montana farmstead people walk life converged remote ranch haunted run obsessed seeking answer omniscient danger joanna came confront outskirt rustling willow madman lurks vision save future mass murder way see frightening manifesto come pas bizarre twist seemingly coincidental circumstance band stranger find montana big dark sky life entwined face encroaching horror unless defeat threat spell end humanity
missing you,as detective kat donovan focuses on the profile on the online dating site she feels her whole world explode staring back at her is her exfiance,thriller,2015.0,harlan coben,detective kat donovan focus profile online dating site feel whole world explode staring back exfiance
blowout,the brutal murder of a supreme court justice calls dillon and lacey back to work,thriller,2004.0,catherine coulter,brutal murder supreme court justice call dillon lacey back work
ticktock,detective novelist tommy phan comes home to find a strange doll on his doorstep that night something terrifying breaks out of the doll and begins to follow tommy wherever he goes,thriller,1997.0,dean ray koontz,detective novelist tommy phan come home find strange doll doorstep night something terrifying break doll begin follow tommy wherever go
breaking creed,ryder creed and his dogs have been making national headlines after intercepting several major drug stashes being smuggled through atlantas airport but their newfound celebrity has also garnered some unwanted attention when creed and one of his dogs are called in to search a commercial fishing vessel they discover a secret compartment but the colombian cartels latest shipment isnt drugs this time its cargo is human to make matters worse creed helps one of the cartels drug mules escape  a fourteenyearold girl who reminds him of his younger sister who disappeared fifteen years ago meanwhile fbi agent maggie odell is investigating a series of murders  the victims tortured killed and dumped in the potomac river maggie suspects they are the work of a cunning and brutal assassin but by the time she uncovers a hit list with creeds name on it it might be too late,thriller,2015.0,alex kava,ryder creed dog making national headline intercepting several major drug stash smuggled atlanta airport newfound celebrity also garnered unwanted attention creed one dog called search commercial fishing vessel discover secret compartment colombian cartel latest shipment isnt drug time cargo human make matter worse creed help one cartel drug mule escape fourteenyearold girl reminds younger sister disappeared fifteen year ago meanwhile fbi agent maggie odell investigating series murder victim tortured killed dumped potomac river maggie suspect work cunning brutal assassin time uncovers hit list creed name might late
the camel club,the camel club is a fourman group of washington dc misfits that meet weekly to discuss political conspiracies they believe exist and what actions they might take one night club members witness the murder of secret service employee patrick johnson thus thrusting the wacky crew into the middle of a bigger conspiracy than they could ever have imagined,thriller,2005.0,david baldacci,camel club fourman group washington dc misfit meet weekly discus political conspiracy believe exist action might take one night club member witness murder secret service employee patrick johnson thus thrusting wacky crew middle bigger conspiracy could ever imagined
found,mickey and his friends once again face dangers untold in their quest to discover the truth about the mysterious abeona foundation and what really happened to mickeys father things take a strange turn for mickey when one of the basketball players from his team disappears and another is accused of taking steroids an unexpected hand of friendship is offeredand mickey and ema may just be a step closer to unravelling the mystery,thriller,2015.0,harlan coben,mickey friend face danger untold quest discover truth mysterious abeona foundation really happened mickey father thing take strange turn mickey one basketball player team disappears another accused taking steroid unexpected hand friendship offeredand mickey ema may step closer unravelling mystery
a brief history of seven killings,on 3 december 1976 just weeks before bob marley was to play the smile jamaica concert to ease political tensions seven gunmen from west kingston stormed his house marley survived and went on to perform at the free concert not a lot was recorded about the fate of the seven gunmen but much has been said whispered and sung about in the streets of west kingston,thriller,2015.0,marlon james,3 december 1976 week bob marley play smile jamaica concert ease political tension seven gunman west kingston stormed house marley survived went perform free concert lot recorded fate seven gunman much said whispered sung street west kingston
king and maxwell,the teenage son of an us mia in afghanistan hires sean king and michelle maxwellformer secret service agents turned private investigatorsto solve the mystery surrounding his father but their investigation quickly leads to deeper more troubling questions could tylers father really still be alive what was his true mission could tyler be the next target,thriller,2014.0,david baldacci,teenage son u mia afghanistan hire sean king michelle maxwellformer secret service agent turned private investigatorsto solve mystery surrounding father investigation quickly lead deeper troubling question could tyler father really still alive true mission could tyler next target
sharp objects,when two girls aged nine and ten are abducted and killed in wind gap missouri camille preaker is sent back to her home town to investigate and report on the crimes camille selfdescribed white trash from old money is the daughter of one of the richest families in town longhaunted by a childhood tragedy and estranged from her mother for years camille suddenly finds herself installed once again in her familys victorian mansion reacquainting herself with her distant mother and the halfsister she barely knows a precocious 13yearold who holds a disquieting grip on the town and surrounds herself with a group of vampish teenage girls as camille struggles to remain detached from the evidence her relationship with her neurotic hypochondriac mother threatens to topple her hardwon mental stability working alongside the police chief and a special agent from out of town camille tries to uncover the mystery of who killed these little girls and why but there are deeper psychological puzzles why does camille identify so strongly with the dead girls and how is this connected to the death of another sister years earlier,thriller,2007.0,gillian flynn,two girl aged nine ten abducted killed wind gap missouri camille preaker sent back home town investigate report crime camille selfdescribed white trash old money daughter one richest family town longhaunted childhood tragedy estranged mother year camille suddenly find installed family victorian mansion reacquainting distant mother halfsister barely know precocious 13yearold hold disquieting grip town surround group vampish teenage girl camille struggle remain detached evidence relationship neurotic hypochondriac mother threatens topple hardwon mental stability working alongside police chief special agent town camille try uncover mystery killed little girl deeper psychological puzzle camille identify strongly dead girl connected death another sister year earlier
patriot games,no description available,thriller,1988.0,tom clancy,description available
